,date,title
299,2022.08.30.,경찰과 6시간 대치하던 30대 사기 피의자 숨진 채 발견
300,2022.08.31.,인공지능 신약개발 전문가 교육 플랫폼 'LAIDD2.0' 오픈...신약개발연구원·A...
301,2022.08.31.,"좋은교사운동, '100만 디지털 인재 양성 정책' 근거자료 투명공개 촉구"
302,2022.08.31.,"기후위기 기독교비상행동, 13차 수요기도회…""지금 당장 행동해야"""
303,2022.08.31.,"고막소년단, 홍대 깜짝 버스킹 공연"
304,2022.08.31.,"기윤실, 자발적 불편운동 캠페인 ""더불어 누리는 가치 소비"""
305,2022.08.31.,"기아대책, 1회용 플라스틱 줄이기 위한 리필스테이션 운영"
306,2022.08.31.,"[HD포토] 레드벨벳 조이, '손모양은 병아리처럼' (TV 동물농장 출퇴근길)"
307,2022.08.31.,"[HD포토] 레드벨벳 조이, '만나면 반갑다고 호도도돗' (TV 동물농장 출퇴근길..."
308,2022.08.31.,"[HD포토] 레드벨벳 조이, 'PD님 보고 계시죠?' (TV 동물농장 출퇴근길)"
309,2022.08.31.,"한기정 공정위원장 후보자 장남, 불법 조기 유학"
310,2022.09.01.,"카카오게임즈, 하반기 선보일 신작 '에버소울' 티저 사이트 오픈"
311,2022.09.01.,경향신문·아이온 ‘스포츠박람회’ 참가자에 경품 이벤트
312,2022.09.01.,"대통령실 ""한미·한일 안보실장, '담대한 구상' 공조방안 등 협의"""
313,2022.09.01.,"광주시, ‘디지털 라이브 커머스(소담스퀘어)’ 이용하세요"
314,2022.09.01.,"러 최대 민영 석유업체 이사회 의장 추락사…""극단 선택 가능성"""
315,2022.09.01.,넥슨 '히트2' 출시 8일 만에 구글 플레이스토어 매출 1위
316,2022.09.01.,"구미도서관, 9월 독서의 달 맞아 다양한 문화프로그램 운영"
317,2022.09.01.,마차·트럭 시위 이어 “결제비 환불 집단소송”까지…게이머들 ‘게임 밖’에...
318,2022.09.01.,카카오게임즈 우마무스메 유저들 뿔났다
319,2022.09.01.,"T맵서 대출, 은행서 폰 구매…‘빅블러’ 성큼"
320,2022.09.02.,"AI 스타트업 튜닙, '2022 인공지능 온라인 경진대회'서 과기정통부 장관상 수..."
321,2022.09.02.,"""준비하고 있다""…조국, 아들 대리시험 정황"
322,2022.09.02.," [공식] 배우 정재오, ‘디 엠파이어: 법의 제국’ 정경윤 역 출연 "
323,2022.09.02.,"(단독) 주호영 비상대책위원장, 직무집행정지 결정 불복 '보충의견서' 제출"
324,2022.09.02.,지구 살리는 책읽기 권하는 KBS '100인의 리딩쇼'
325,2022.09.02.,[현장EN:]亞미술 허브 노린다…'프리즈·키아프 서울' 개막
326,2022.09.02.,"AI 스타트업 알체라, 400억원 규모 유상증자 결정"
327,2022.09.02.,"다이소, 균일가를 선물해요! '다이소 모바일 상품권'서비스 오픈"
328,2022.09.02.,"美 항공모함, 올가을 5년 만에 부산 온다"
329,2022.09.02.,"안보실장 ""한일정상회담 구체시기 논의…유엔총회서 가능성도"""
330,2022.09.03.,[CBS논평] 학문 시스템과 나라의 미래 - 지형은 목사
331,2022.09.03.,"이강인, 코너킥 어시스트로 3경기 연속 공격 포인트"
332,2022.09.03.,한가위 앞두고 이어지는 예수 그리스도 사랑 나눔
333,2022.09.03.,"기독교한국침례회, 미자립교회 지원운동 'CR 프로젝트'"
334,2022.09.03.,"소비자 10명 중 9명 ""추석 선물 사며 고물가 체감"""
335,2022.09.03.,브레이크 없는 '플랫폼 기업' 성장세…문어발식엔 경계령 [탐사보도 뉴스프리...
336,2022.09.03.,"KG이니시스, 신한 KB 삼성패스 손잡고 통합인증서비스 고도화"
337,2022.09.03.,AI 문학 시대 개막할까?
338,2022.09.03.,"[제보] “41억 피싱, 똑같이 당했다!”…요즘 피싱 ‘3대 특징’"
339,2022.09.03.,"조계현 카카오게임즈 대표, '우마무스메' 운영 논란에 공식 사과"
340,2022.09.04.,"기후위기 극복을 위한 그리스도인들의 행진, '기후위기 걷기기도회'"
341,2022.09.04.,중·저신용 대출 늘었지만…포용금융 행보 아쉬운 '카카오뱅크'
342,2022.09.04.,창원특례시 제2대 총괄건축가에 국민대 최왕돈 교수 위촉
343,2022.09.04.,"홍남표 창원시장, 태풍 대비 긴급 현장점검 나서 ""총력 대응태세"""
344,2022.09.04.,수사기관에 年1300만건 통신자료…내가 그 피해자라면 참을까요[우리 삶을 바...
345,2022.09.04.,[특보] 제보 영상으로 본 태풍 ‘힌남노’ 영향…제주 곳곳 침수 피해
346,2022.09.04.,[커머스BN] 동대문 패션의 디지털화를 이끄는 '쉐어그라운드'
347,2022.09.04.,"대구교육청, 5일부터 관외 체험학습 전면 취소"
348,2022.09.04.,고령 관광홍보 ‘고고 스트링밴드’에 맡겨요
349,2022.09.04.,일본서 온 우마무스메 향한 '마차 시위'에 공식 사과까지 한 카카오게임즈 대...
350,2022.09.05.,'태풍 힌남노' 전남 곳곳 피해신고…주민 7542명 대피
351,2022.09.05.,"[초점] 클라우드 이점 극대화하는 '클라우드 네이티브', 솔루션 출시 '봇물'"
352,2022.09.05.,"힌남노, 밤 12시쯤 제주 최근접…오전 5~6시 경남해안 상륙"
353,2022.09.05.,지붕 주저앉고 건물 외벽 뜯기고...곳곳 강풍·비 피해
354,2022.09.05.,"제10차 아시아태평양 침례교대회(APBF), 한국에서 개최"
355,2022.09.05.,"상주시, '위기가구 신고포상금 제도' 시행"
356,2022.09.05.,"OPEC+, 10월 하루 10만 배럴 감산…8월 생산량으로 회귀"
357,2022.09.05.,힌남노 상륙 전인데…경남서 나무 쓰러지고 간판 흔들 '초긴장'
358,2022.09.05.,"윤 대통령 ""군과 경찰, 가용 인력 최대한 재난현장에 투입하라"""
359,2022.09.05.,"카카오게임즈, '우마무스메' 이용자들과 간담회 연다"
360,2022.09.06.,"인천시, 주요 간선도로에 스마트 교통시스템 구축"
361,2022.09.06.,"카카오엔터프라이즈, 강북삼성병원과 건강검진 가이드봇 개발 '맞손'"
362,2022.09.06.,"[투자의窓] 카카오페이, 카카오뱅크 등 악몽이 된 우리사주"
363,2022.09.06.,"음식물처리기 브랜드 푸드타파, 추석맞이 퀴즈이벤트 진행"
364,2022.09.06.,"넵튠, 카카오엔터테인먼트, 컬러버스, 메타버스 사업 및 서비스 협력 MOU 체결"
365,2022.09.06.,카카오엔터·넵튠·컬러버스 '메타버스 연합군' 결성
366,2022.09.06.,[속보]포항 침수 지하주차장 실종자 2명 구조·3명 숨진 채 발견
367,2022.09.06.,"경주시 캐릭터 이모티콘, 무료 배포 16분 만에 완판"
368,2022.09.06.,"아스트라제네카, 글로벌 바이오 콘퍼런스에서 사각지대 없는 방역 강조 外"
369,2022.09.06.,[속보] 포항 주차장 실종자 7명 중 2명 구조·3명 심정지
370,2022.09.07.,"하나카드, 지역 마트 혜택 담은 '토마토 하나카드' 출시"
371,2022.09.07.,"NH투자증권, 24시간 비대면 운영 '챗봇 서비스' 출시"
372,2022.09.07.,서울올림픽공원에서 의성군 농특산물 ‘잔치’
373,2022.09.07.,"[마감] HMM, 사흘 연속 52주 신저가...애플페이 관련주 '급등'"
374,2022.09.07.,"[르포]순식간에 뻘밭 된 포항 제내리…""피해 반복, 무대책이 화 키워"""
375,2022.09.07.,"카카오페이증권, 주식 신용거래 서비스시작"
376,2022.09.07.,무료 개방 공공주차장 이용 도우미 '공유누리'
377,2022.09.07.,"하나카드, 지역마트 혜택 담긴 '토마토 하나카드' 출시"
378,2022.09.07.,"광주시, 온라인 양방향 소통플랫폼 운영"
379,2022.09.07.,"경주시 캐릭터 이모티콘 인기, 무료 배포 16분 만에 ‘완판’"
380,2022.09.08.,"보라(BORA), 온보딩 게임 ‘아키월드’와 ‘버디샷’ 등 다양한 라인업으로 글..."
381,2022.09.08.,"검찰, 부동산 서비스 ‘갑질 의혹’ 네이버 기소"
382,2022.09.08.,"조이, 시골마을 순경 완벽 변신...제복도 찰떡 소화"
383,2022.09.08.,"검찰, 네이버 '부동산 매물정보 갑질' 혐의로 기소"
384,2022.09.08.,"식약처, '오미크론 맞춤형' 모더나 2가 백신 허가"
385,2022.09.08.,英 엘리자베스 2세 건강 악화…가족들 여왕 거처로
386,2022.09.08.,"카카오게임즈 '에버소울', 추석 맞아 '메피스토펠레스' 한복 일러스트 공개"
387,2022.09.08.,"카카오뱅크, 오늘 신규가입분부터 예·적금 금리 인상"
388,2022.09.08.,"[공매도 TOP 10 종목] 코스피, HMM 공매도 1위…대한전선-삼성전자-삼성중공업..."
389,2022.09.08.,"코스닥, 외인과 기관 매수에 상승 마감…HLB, 엘앤에프, 펄어비스, 에코프로,..."
390,2022.09.09.,[X파일] 게임업계 이번엔 유저 선물로 화제?
391,2022.09.09.,"""명절에 게임 한 판?""…추석 앞두고 업데이트 나선 게임업체들"
392,2022.09.09.,"은행들, 추석맞이 경품·우대금리 증정 이벤트 풍성"
393,2022.09.09.,케이엠더블유 공매도 14만건 이상 급증…주가는 상승
394,2022.09.09.,"""3초면 끝""…카톡으로 초간단 '추석 안부카드' 보내는 법 [영상]"
395,2022.09.09.,"히다 오리에, 스롱 피아비 꺾고 LPBA 첫 4강 진출"
396,2022.09.09.,"제주도-카카오, 디지털 활용 사회현안 해결 ‘맞손’"
397,2022.09.09.,"""재산이 먼저라고 할 줄은""…깜짝 놀라게 만든 한국 'Z세대'"
398,2022.09.09.,HLB생명과학 공매도 52만건 이상 증가…간암 치료제 임상서 긍정적 효과 입증
399,2022.09.09.,명절 대세된 '온라인 선물하기'‥수수료 논란은 여전
400,2022.09.10.,"[PBA 당구] 이마리, 日 선수와 결승 맞대결...중계·경기시간은?"
401,2022.09.10.,"베테랑 이마리, 김가영 꺾고 첫 LPBA 결승행… 히다와 우승 경쟁"
402,2022.09.10.,"'韓 당구 1세대' 이마리, 日 3쿠션 전설 히다와 결승서 격돌"
403,2022.09.10.,"게임업계, 추석맞이 이벤트 진행...신규 이용자 확보할까"
404,2022.09.10.,"네이버웹툰·카카오엔터, 웹소설 대규모 공모전…미래 '슈퍼 IP' 선점 경쟁"
405,2022.09.10.,SK바이오사이언스 공매도 9만건 이상 증가…'스카이코비원' WHO 긴급사용 신청
406,2022.09.10.,'코로나19' 경북 추석연휴 첫날 2939명 확진…포항 495명
407,2022.09.10.,"네이버·카카오, 추석 연휴 맞춤용 서비스 제공"
408,2022.09.10.,"집 잃은 설움에도…포항 이재민, 대피소에서 추석 합동차례 지내"
409,2022.09.10.,"尹, 軍장병들과 한가위 오찬…해외 파병부대원 격려"
410,2022.09.11.,행복한 삶 위해 ‘건강’ 1순위로 꼽은 미국 Z세대…한국은?
411,2022.09.11.,"'물 오른' 이강인, 레알 상대로 도움…4경기 연속 공격포인트"
412,2022.09.11.,에코프로비엠 공매도 11만6975건…주가는 상승
413,2022.09.11.,네이버·카카오도 보험 중개한다...보험업계는 '반발'
414,2022.09.11.,"카카오게임즈, 추석맞이 ‘에버소울’ 특별 일러스트‧감사 인사 공개"
415,2022.09.11.,"작년 메신저 피싱 피해 1,200억 원...'몸캠 피싱' 120억 원"
416,2022.09.11.,"""퇴근하고 좀 쉬자""…벌금 500만원 '업무 카톡 금지법' 발의"
417,2022.09.11.,"'또 좁혀진 격차' 울산, 동해안 더비에서 포항에 패배"
418,2022.09.11.,'애플페이' 국내 출시…기대감에 따른 성공 여부는
419,2022.09.11.,식나했던 '온플법' 다시 뜨거워 지나...네이버·카카오·구글·애플 다시 긴장...
420,2022.09.12.,경기도 관광테마골목주제 로 한 '어반 드로잉' 행사 진행
421,2022.09.12.,"尹, 연휴 마지막날 장애예술인 특별전 열리는 靑'깜짝'방문"
422,2022.09.12.,청주서 편의점 흉기 강도 20대 붙잡혀
423,2022.09.12.,"박성호 하나은행장, 시중 은행장중 '고객 친밀도' 톱…특수은행 고객 마인드↓"
424,2022.09.12.,"코스피 ""2,300대까지 주저앉아...30조 쏟아부은 개미 '한숨'"
425,2022.09.12.,[단독] 롯데슈퍼 화물기사 ‘원하청 교섭’...관건은 업무합의서
426,2022.09.12.,경사로 달리던 SUV가 전신주 들이받아…도로 통제·일대 정전
427,2022.09.12.,"""1년 반 만에 가족들이 모였다""…추석 연휴 끝자락, 다시 일상으로"
428,2022.09.12.,"""에어택시 함께 만들자""...이종 기업 간 '합종연횡'"
429,2022.09.12.,레노마 골프 '테니스 라인' 입소문... 컬렉션 확장
430,2022.09.13.,[현장에서] 소프트웨어 기업들이 쏜 글로벌 진출 신호탄
431,2022.09.13.,이재명號 전열 정비…측근 정진상 대표실 합류
432,2022.09.13.,"대구 동구청, 9월 정기분 재산세 499억원 부과"
433,2022.09.13.,“600여개 예·적금 금리 한 방에 비교됩니다”
434,2022.09.13.,"BBIG K-뉴딜지수, 2년 새 30% 이상 추락...'2차전지'만 28% ↑"
435,2022.09.13.,"'시즌 15승' LG 켈리, 플럿코와 다승 공동 선두·30승 합작"
436,2022.09.13.,"카카오페이, 147개 금융사 예·적금 상품 금리 비교 서비스 출시"
437,2022.09.13.,"'PS 출전 의지' 발목 다친 kt 박병호, 수술 대신 재활 선택"
438,2022.09.13.,"추석 연휴 마지막 날, 빌라에서 숨진 채 발견된 모녀"
439,2022.09.13.,"오산시, 쉽고! 빠른! 복지사각 발굴 '오산돌봄톡'"
440,2022.09.14.,"""고급택시도 중개플랫폼 복수 이용 허용하라""…중기 옴부즈만, 개선 권고"
441,2022.09.14.,"[산업 이모저모] SKT·한화시스템·한국공항공사 'K-UAM 드림팀', 제주도와 시..."
442,2022.09.14.,장민호·백지영·자이언티·크라잉넛 출연 ‘팸팸 페스타’ 15일 개막
443,2022.09.14.,"카카오, ‘카카오비즈니스 세미나’ 개편해 다양한 교육 및 지원 확대"
444,2022.09.14.,검찰 '김명수 대법원장 직권남용 사건' 수사 재개
445,2022.09.14.,"""역대급 헬게이트 예상"" 17-18일 잠실에만 행사 6개...최소 10만명 운집 예상"
446,2022.09.14.,"우리금융, '우리WON카' 가을맞이 경품 이벤트"
447,2022.09.14.,"""쥴리 스펠링은 아나"" 김건희 조롱한 진혜원… 전여옥 ""인격살인"""
448,2022.09.14.,카카오뱅크 ‘26주적금 with 카카오톡’ 출시…여섯번째 파트너적금
449,2022.09.14.,"화장품 업계 ESG경영 관심도, 1위는 LG생건... 2위는?"
450,2022.09.15.,"합의 하에 바람 피워본 '체인지데이즈2' 커플들, 드디어 '최종 선택' 했습니다"
451,2022.09.15.,"여수경찰서 도주 피의자, 21시간만에 인천 커피숍서 검거"
452,2022.09.15.,"경찰청장 ""신당역 피해자 애도…철저한 수사 당부"""
453,2022.09.15.,"인터넷 뱅킹 대출 신청, 하루 평균 1조원 돌파"
454,2022.09.15.,"대통령실 ""국회에 '영빈관 신축' 제안…확정시 예산 투명 공개"""
455,2022.09.15.,"CJ온스타일, 약 3년 만에 일본 여행 패키지 방송 재개"
456,2022.09.15.,금값 된 배추에 포장김치 가격 일제히 인상
457,2022.09.15.,"정석케미칼, 완주에 525억원 투자 '전해질 원료 공장'"
458,2022.09.15.,청주서 상가건물 여자 화장실 불법촬영 20대 붙잡혀
459,2022.09.15.,"군위군, 35107건·29억8600만원 재산세 부과"
460,2022.09.16.,"법원, 주호영 직무 정지 결정 유지… 국힘 이의신청 기각"
461,2022.09.16.,한강 다리서 구조했는데…경찰 앞에서 다시 투신한 20대 숨져
462,2022.09.16.,"최근 1년 가장 사랑받은 여행플랫폼 2위 야놀자, 1위는?"
463,2022.09.16.,"대장동과 판박이 '위례 신도시' 의혹…검찰, 남욱 체포해 조사"
464,2022.09.16.,"기아, 청소년대상 미래 첨단산업 분야의 진로 탐색 인재양성 프로그램 구성"
465,2022.09.16.,한강 다리서 구조된 뒤 극단적 선택… 20대 숨진 채 발견
466,2022.09.16.,"수원일보, 네이버·카카오 포털 제휴 심사 통과"
467,2022.09.16.,"'신당역 역무원 살인' 30대 구속…""증거 인멸·도망 우려"""
468,2022.09.16.,"한강 다리서 구조했지만, 극단적 선택 재시도…20대 남성 숨져"
469,2022.09.16.,"광명시, 탄소포인트 인센티브 677만원 지급"
470,2022.09.17.,"[신제품] 오뚜기, 뿌셔뿌셔 달고나맛 출시 "
471,2022.09.17.,"'성 상납 의혹' 국민의힘 이준석, 12시간 경찰 조사 후 귀가"
472,2022.09.17.,경남 비상 1단계 조기 가동…태풍 19일 새벽부터 직접 영향
473,2022.09.17.,"""우마무스메 간담회 7시간 40분 동안 무슨 말이 오갔을까?"""
474,2022.09.17.,"푸드타파, 제품 설치 서비스 실시"
475,2022.09.17.,'성 상납 의혹' 국민의힘 이준석 경찰 출석
476,2022.09.17.,"'우마무스메' 운영진 사과…""유저 구제책 마련"""
477,2022.09.17.,"카카오게임즈, ‘에버소울’ 세계관 영상 시리즈 2부 공개…게임 용어‧스토리..."
478,2022.09.17.,중국 외교부 “엘리자베스 2세 여왕 장례식에 왕치산 국가부주석 참석”
479,2022.09.17.,"8시간 마라톤 ‘우마무스메’ 간담, “카겜, 재발방지책 마련할 것”"
480,2022.09.18.,"카카오게임즈 조계현 대표, 우마무스메 서비스 개선 재약속... ""진정성 어린 ..."
481,2022.09.18.,"교회개혁실천연대 등, ""합동총회, 여성 안수 언제까지 외면할 것인가"""
482,2022.09.18.,장기기증 편견 해소를 위한 99.9km 릴레이 걷기
483,2022.09.18.,"굿피플, 포항시 태풍 이재민 위해 2천만원 규모 긴급구호 진행"
484,2022.09.18.,"조계현 카겜 대표 ""우마무스메 간담회 미흡했다…대단히 죄송"""
485,2022.09.18.,[CBS논평] 한국교회 각 교단의 정기총회에 바란다 - 정종훈 교수
486,2022.09.18.,"100만명 운집 예상, 하루 앞으로 다가온 英여왕 '장례식'"
487,2022.09.18.,'신당역 살해범' 범행 당일 피해자 집 근처 배회…11일전 준비 정황도
488,2022.09.18.,"환불 또 엇박자…고개 숙인 조계현 ""'우마무스메' 간담회 미흡, 죄송"""
489,2022.09.18.,"SK브로드밴드, OTT 포털 'PlayZ' 업그레이드"
490,2022.09.19.,"카카오게임즈, 게이머와 소송전 가나...대표 사과에도 ‘우마무스메’ 논란 확..."
491,2022.09.19.,"필리핀항공 직영 여행사 온필, 연중 최저가 프로모션 '팔로우' 시행"
492,2022.09.19.,런던 현지에서 본 엘리자베스 여왕 세기의 장례식 '애도의 물결'
493,2022.09.19.,"9월 19일 공매도 5,465억 거래, 과열 종목 지정은 에스엠, 현대바이오, 컴투스..."
494,2022.09.19.,"광명시, 치매극복 및 관리 위한 행정지원 나서"
495,2022.09.19.,"[산업 이모저모] 카카오모빌리티-현대차, 자율주행 실증 맞손...연내 '차량 호..."
496,2022.09.19.,"넥슨게임즈 VS 카카오게임즈, 매출 순위에 주가 '희비' 갈렸다"
497,2022.09.19.,"남보라, 7년 전 세상 떠난 동생 떠올리며 눈물 ""평생 갈 고통, 잘 이겨내자"""
498,2022.09.19.,울산 동쪽 해역에서 규모 4.6 지진 발생
499,2022.09.19.,"'호반의 도시 춘천, 커피도시로 변모' 2022춘천커피도시페스타 성료"
