,date,title,contents
291,2022/08/15,"뉴욕증시 비트코인 동반 추락 FOMC 의사록 또 ""자이언트 스텝""","카카오[035720](-1.43%) 등은 하락세였다. 코스닥지수는 전장보다 0.52포인트(0.06%) 내린 831.63에 마감했다. 셀트리온헬스케어[091990](-1.27%), 에코프로비엠[247540](-2.39%), 엘앤에프[066970](-0.75%), HLB[028300](-2.99%), 카카오게..."
292,2022/08/15,"""택시 호출 대통합"".. 익산 다이로움 콜 개시","다른 지역을 대거 점유한 카카오택시 같은 대기업 호출 서비스는 찾아볼 수 없습니다. 매출의 3.3%를 내야... 전주의 경우 카카오택시와 한옥콜, 한지콜이 삼파전을 벌이면서 호출 서비스의 만족도가 현저히 떨어져 고객도..."
293,2022/08/15,"대구교육청, 다문화 학생 지원책 ‘우수사례’","특히 ‘다(多-)잇다’ 서비스는 다문화가정의 교육정보 접근성을 높이고자 다국어로 문자, 번역, 통역, 상담(Call-Back 서비스), 유튜브 자막 서비스, 카카오톡 채널 운영 등을 지원한다. 2022 교육분야 정부혁신 우수사례..."
294,2022/08/15,"상주시, 8월 주민세 납부의 달","납부는 위택스, 인터넷지로, ARS, 농협 가상계좌, 금융기관 및 모바일앱(카카오페이·네이버페이·페이코) 등을 통해 납부할 수 있다.김혁환 세정과장은 “주민세를 납부기한 내 미납하면 가산금을 부담해야 하므로..."
295,2022/08/15,"대구시, 개인분 주민세 111억원 부과",또카카오페이ㆍ네이버페이ㆍ페이코 앱 등에서 전자송달을 미리 신청한 경우에는 최대 300원의 세액공제가 된 모바일 고지서를 받아 편리하게 납부할 수 있다.아울러 주민세 개인분 고지서에는 시각장애인을 위한...
296,2022/08/15,‘남도장터’ 내달 16일까지 추석 기획전,"남도장터 쇼핑몰 뿐만 아니라, 우체국쇼핑과 11번가, 옥션, G마켓, 카카오, 티몬 등 대형 온라인 쇼핑몰 33개... 가능하고 카카오페이·제로페이 등 간편 결제시스템을 추가해 소비자 이용 편의성을 높였다. 판매 상품의..."
297,2022/08/15,"이재명 ""우리 사회 많은 부분 퇴행…역사적 부채감 느껴""(종합)","하다못해 카카오톡으로라도 뭐를 한다고 보내줘야 한다""고 말했다. 그러면서 ""SNS로 보내도 되고 지금처럼 당원들이 당 청원도 하고, 투표도 하고 '특검할까요' 투표하고 '탄핵할까요' 투표하고""라며 ""하지 말라면 안 하고..."
298,2022/08/15,"문화공간이룸 기획 '우리들의 버킷리스트', 올여름 시원한 토크 콘서트 개최","사연 신청은 '문화공간이룸' 인스타그램(ID: erum2235323) DM 또는 카카오톡 채널(문화공간이룸)이나 네이버 톡톡(문화공간이룸) 1:1 대화, 그리고 이메일(erum2235323@naver.com)로 하면 된다. 콘서트 관람은 사연을 신청하지..."
299,2022/08/15,탕웨이 부부 등 한중수교 30주년 릴레이 축하메시지[영상],"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
300,2022/08/16,"전동킥보드 불편 신고 ‘간편하게’…전주시, 카카오톡 채널 운영","불편신고 카카오톡 채널’을 개설·운영한다고 16일 밝혔다. 신고 대상은 보도중앙, 차도, 자전거도로... 전동킥보드 불편사항 신고는 카카오톡 채팅창에서 ‘전주시 전동킥보드 불편신고’를 검색하거나 QR코드를 스캔한..."
301,2022/08/16,"[증권소식] 정일문, 상반기 51억원 금융권 '연봉킹'/오픈엣지, 증권신고서 제...",윤호영 카카오뱅크 대표는 상반기에 7억400만원을 받았다. 급여 2억1600만원과 상여 4억8800만원을 합한 금액이다. 김광옥 카카오뱅크 부대표는 7억8300만원(급여 1억8500만원+상여 5억9800만원)을 수령했다. 올해 상반기...
302,2022/08/16,"‘어쩌다 전원일기’, 메인 포스터 공개…싱그러운 청춘 박수영X추영우X백성철",오는 9월 5일 첫 공개되는 카카오TV 오리지널 ‘어쩌다 전원일기’(연출 권석장·극본 백은경·기획·제작 카카오엔터테인먼트)는 시골 마을 희동리의 토박이이자 이 지역의 ‘핵인싸’ 순경 ‘안자영’(박수영 분)과...
303,2022/08/16,"""오픈 4개월 만에""...용인시 캐릭터 '조아용' 굿즈 판매금액 1억원 달성!","시는 카카오ㆍ라인 등 민간 기업에서 판매하는 캐릭터 상품보다 저렴한 가격으로 선보이는 데다 수익금... 시가 조아용 카카오톡 이모티콘을 제작해 증정한 이벤트에선 2021년엔 20만개가 8분 만에, 올해는 25만개가 19분..."
304,2022/08/16,카카오 조수용·여민수 상반기 보수 300억대...신동빈 102억,올해 상반기 IT 업계에서 조수용·여민수 전 카카오 공동대표가 300억 원대 보수를 받은 것으로 나타났습니다. 각사가 공시한 반기 보고서를 보면 카카오 대표에서 물러난 조수용·여민수 전 공동대표가 스톡옵션...
305,2022/08/16,"방통위, '특정 결제방식 강제' 구글 등 사실조사 개시",지난 4월 인앱 결제를 의무화한 구글은 카카오가 아웃링크를 유지하자 6월 카카오톡의 플레이스토어 내 업데이트를 중단했습니다. 방송통신위원회는 이런 행위가 특정 결제 방식을 강제해 일명 '인앱 결제 강제금지법'을...
306,2022/08/16,용인특례시 캐릭터 ‘조아용’ 굿즈 판매금액 1억원 달성,"시는 카카오·라인 등 민간 기업에서 판매하는 캐릭터 상품보다 저렴한 가격으로 선보이는 데다 수익금... 시가 조아용 카카오톡 이모티콘을 제작해 증정한 이벤트에선 2021년엔 20만개가 8분 만에, 올해는 25만개가 19분..."
307,2022/08/16,"쿤텍, 성남시 청소년 재단에 AI기반 데이터 수집·분석 플랫폼 '미백 서베이'...","도입을 통해 직접 설문조사 생성부터 응답자 관리까지 수행할 수 있어 기존 대비 78%의 비용을 절감할 수 있었으며, 응답자에게 카카오톡 선물하기 등의 리워드를 빠르게 제공해 높은 응답률을 확보할 수 있었다""고 말했다."
308,2022/08/16,"[마감] 현대모비스, 사업분할·자회사 신설 소식 '하락'...삼양식품, 호실적에...","네이버(-2.26%)와 카카오(-2.18%) 등은 하락했다. 현대모비스(-3.53%)는 사업 분할 및 모듈·부품 자회사 신설... 코스닥 시총 상위 종목은 셀트리온헬스케어(0.77%), 엘앤에프(2.83%), 카카오게임즈(0.68%), 펄어비스(2.82..."
309,2022/08/16,오시리아 관광단지 보행육교 22일 개통,"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
310,2022/08/16,카카오 여민수·조수용 상반기 300억대 보수...네이버 한성숙 21억,네이버·카카오 로고. [사진: 각 사]  여민수·조수용 전 카카오 공동대표가 상반기 스톡옵션(주식매수선택권)을 행사해 300억원대 보수를 받은 것으로 나타났다. 네이버 대표에서 물러난 한성숙 유럽사업개발...
311,2022/08/16,[유통이슈] 동아오츠카 ‘포카리스웨트 이온워터 여성 챔피언십’ 대회 개최 ...,"동아오츠카 관계자는 ""이번 대회는 지난 7월 한달 간 카카오VX ‘프렌즈 스크린’에서 진행된 ‘포카리스웨트 이온워터 여성 챔피언십’ 스크린골프 대회에 연계해 열렸다""라며 ""1라운드 18홀 스트로크 플레이 방식으로..."
312,2022/08/16,"[게임뉴스] 컴투스, '서머너즈워:크로니클' 출시 외 주요 소식","- 카카오게임즈(대표 조계현)는 16일, 사이게임즈(대표 와타나베 코우이치)와 사이게임즈의 자회사인 시테일이 공동 개발한 모바일 액션 RPG '월드 플리퍼'에 신규 한정 캐릭터를 추가했다. 이번에 등장한 캐릭터는..."
313,2022/08/16,부대 밖에서 총상으로 사망한 중사…차 안에는 '실탄 70'발이 있었다,"상담전화 ☎1393, 정신건강 상담전화 ☎1577-0199, 희망의 전화 ☎129, 생명의 전화 ☎1588-9191, 청소년 전화 ☎1388, 청소년 모바일 상담 '다 들어줄게' 어플, 카카오톡 등에서 24시간 전문가의 상담을 받을 수 있습니다."
314,2022/08/16,오후 9시까지 17만 5765명 신규 확진…넉달새 최다,"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
315,2022/08/16,"카카오, 기업집단 설명서 첫 발간...계열사 134개","카카오가 사업 방향성과 목적, 지배 구조 등을 담은 '기업집단 설명서'를 발간했다고 16일 밝혔다. 카카오 측은 ""지배구조 투명성을 고도화하고 사업 방향과 기업 구조에 대해 사회와 적극 소통하고자 보고서를..."
316,2022/08/16,"조수용·여민수 카카오 전 공동 대표, 상반기 보수 300억대…이재용 무보수",이투데이=정수천 기자 | 올해 상반기 전문경영인 중 카카오 대표에서 물러난 조수용·여민수 전 공동... KB금융지주 회장은 6억5000만 원을 받았다. 윤호영 카카오뱅크 대표는 상반기에 7억400만 원을 받았다.
317,2022/08/16,"카카오 전 대표들, 상반기 보수 300억대… IT 임원들 연봉 얼마나",카카오의 대표 자리에서 물러난 조수용·여민수 전 공동 대표가 올해 상반기 우리나라 정보기술(IT) 업계에서 가장 많은 보수를 받은 것으로 나타났다. 여민수·조수용 카카오 전 공동대표. 카카오 제공 17일...
318,2022/08/16,올해 상반기 ‘연봉 킹’은?... 카카오 조수용·여민수 前대표 300억대,1·2위는 카카오 퇴임 경영자들이 차지했다. 지난 2월 퇴임한 조수용·여민수 전 공동대표가 각각... 조 전 대표는 카카오 주가가 9만4100원일 때 행사가 1만7070~2만116원에 45만주를 매도해 337억5000만원을 벌었다....
319,2022/08/16,“월급 190만원 받았다” 범상치 않은 ‘이 남자’ 누군가 했더니,남궁훈 카카오 대표가 올 상반기 1100만원 가량의 보수를 얻은 것으로 나타났다. 앞서 카카오 주가가 15만원이 되기 전까지 최저임금만 받겠다고 선언한 것의 일환이다. 16일 카카오가 공시한 반기보고서에 남궁...
320,2022/08/17,"[증권소식] 거래소, 공매도 과열 종목 지정 확대/ TIGER ETF, 순자산 30조 돌...","미래에셋증권은 ELW 전용 카카오톡 채널을 운영 중에 있으며 채널 가입 시 신규 상장 종목 및 전일 종가 기준 ELW 시황정보, 리서치 자료 등 유용한 투자 정보도 매일 제공받을 수 있다. ELW 매매와 온라인 거래방법에..."
321,2022/08/17,"“구글 통해 韓기업 달성한 편익, 19조원 넘는다”","제2차관 ▲이진수 카카오엔터테인먼트 대표 ▲정혜순 삼성전자 상무 등 주요 인사가 대거 참여했다. SM엔터테인먼트 아티스트 강타, NCT 태용도 자리를 함께했다. 구글플레이 인앱결제(앱 내 결제) 정책으로 카카오톡..."
322,2022/08/17,"[모바일 게임 이용자 순위] 8월 2주차, '마크' 6달만에 10위 복귀",42%↑) △3위 카카오게임즈 '오딘: 발할라 라이징' 7만8488명(11.73%↓) △4위 카카오게임즈 '우마무스메: 프리티 더비' 22만2601명(15.5%↓) △5위 넷마블 '세븐나이츠 레볼루션' 18만8216명(34.8%↓)이다. #마인크래프트...
323,2022/08/17,"[마감] 비덴트, 관리종목 지정에 '급락'...쌍방울, 역대 최저가 추락","58%), 카카오(-0.74%) 등이 줄줄이 하락했다. 미국 인플레이션 감축법(IRA) 제정에 따른 전기차 세액공제... 코스닥 시총 상위권에서도 셀트리온헬스케어(-1.02%), HLB(-0.46%), 카카오게임즈(-1.52%), 펄어비스(-1.20..."
324,2022/08/17,"이준석 ""삼권분립의 위기""…법원서 尹 위헌성 '직격'","※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
325,2022/08/17,"김건희식 표절 흔하다는 신평 '직격'…""지도 논문 전수조사해야""","※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
326,2022/08/17,"음식물처리기 브랜드 '푸드타파', 블로그 이벤트 진행","푸드타파 카카오톡 고객센터로 이벤트 참여 인증 시 신세계상품권 5만원을 제공받을 수 있다. 푸드타파의... 푸드타파 관계자는 ""이번 내돈내산 이벤트에 대한 보다 자세한 사항은 푸드타파 카카오톡 상담센터로..."
327,2022/08/17,카카오뱅크 주담대 전국으로 확대 … 만기는 최장 45년,카카오뱅크(대표이사 윤호영)는 수도권 및 5대 광역시에 한정됐던 주택담보대출(주담대) 상품 대상... 지난 2월 선보인 카카오뱅크 주택담보대출의 7월 말 기준 누적 약정금액은 4000억 원이다. 주담대 혼합...
328,2022/08/17,"보험대리점협회 ""카카오페이 등 온라인 플랫폼, GA 허용 반대""",한국보험대리점협회(IAA)가 카카오페이 등을 비롯해 온라인플랫폼 업체들의 보험대리점(GA) 진입에 대한 반대... 앞서 지난해 9월 금융당국은 금융소비자보호법(금소법)을 강화하며 카카오페이의 보험 등 금융 상품 비교...
329,2022/08/17,[현장소리]아이들이 살아갈 세상을 더 푸른 숲으로,"어린이집이나 독서모임처럼 규모가 작고 자발적인 모임들도 있는 반면 롯데, 삼성, 카카오, LG, SK 같은 대기업도 있다. 지자체나 공공기관에서 협력을 요청하는 경우도 있다. 울산생명의숲을 찾는..."
330,2022/08/17,"카카오엔터, 9월 新보이그룹 리얼리티 ‘고막소년단’ 론칭",카카오엔터테인먼트가 올가을 글로벌 K팝 팬들의 마음을 설레게 할 초특급 신인 보이그룹의 탄생을 예고했다. 카카오엔터테인먼트는 오는 9월 카카오TV 오리지널 ‘고막소년단’을 통해 대한민국 대표 고막남친들로...
331,2022/08/17,"아산시청소년교육문화센터, '청소년 드론축구대회' 참가팀 모집",아울러 아산시청소년교육문화센터에서 진행하는 다양한 청소년활동에 관한 소식은 '카카오톡 플러스 친구'에서 '아산시청소년교육문화센터'를 검색 후 추가하면 쉽게 소식을 받아볼 수 있다.
332,2022/08/17,[미리보는 이데일리 신문] 공룡 된 서학개미 테슬라도 흔든다,"선점 -카카오모빌리티 상생안 전달…매각 피할까 -4세대 폴더블폰 사전예약…‘갤Z 플립4+보라 퍼플’ 가장 인기 -“게임 ‘질병 코드’ 도입 신중 여론 높아져” △제약·바이오 -SK바사, 내년 독감백신 다시 생산..."
333,2022/08/17,2022춘천연극제 두 번째 초청작 연극 '퓨전 사랑소리나다' 공연,이번 초청작'퓨전 사랑소리나다'는 만 7세이상으로 휴가를 다녀와서 공허한 마음을 가족과 함께하여 충족시켜 줄 수 있는 작품이며 사전예매는 춘천연극제 카카오톡 채널에서 대화를 통해 간편하게 예매할 수 있고...
334,2022/08/17,"""마약·성매매에 악용되면 어쩌나""…카톡 '새 기능' 우려 확산","카카오가 익명으로 누구나 대화가 가능한 오픈채팅방에 '송금 서비스'를 도입한 가운데, 일부 이용자들 사이에서 ""범죄에 악용될 소지가 있다""며 우려가 나오고 있다. 17일 업계에 따르면 카카오는 전날 카카오톡..."
335,2022/08/17,"""택시 잡기 힘든데""…카카오모빌리티 '특혜 논란', 이유는?",가운데 카카오모빌리티가 기업 고객을 대상으로 운영하는 서비스에 대해 '특혜 논란'이 일고 있다. 일반인 고객보다 택시를 쉽게 잡을 가능성이 크다는 이유에서다. 17일 업계에 따르면 카카오모빌리티는 지난 2020년 기업...
336,2022/08/17,[8월18일자] 비즈니스포스트 아침의 주요기사,"[오늘Who] 취임 100일 윤석열, 인사쇄신 없이 지지율 반등 가능할까 ● 케이뱅크 상반기 최대 실적으로 디딤돌 다져, 서호성 카카오뱅크 추격 시동 ● 오리온 상반기 최대실적 거둬, 허인철 '법인 수장 교체' 승부수 통했다"
337,2022/08/17,"""택시잡기 어려운데""…카카오모빌리티 기업 전용상품 '특혜논란'",가운데 카카오모빌리티가 기업 고객을 대상으로 운영하는 서비스에 대해 '특혜 논란'이 일고 있다. 일반인 고객보다 택시를 쉽게 잡을 가능성이 크다는 이유에서다. 17일 업계에 따르면 카카오모빌리티는 지난 2020년 기업...
338,2022/08/17,"'故 이예람 명예훼손' 공군 장교 영장 기각…法 ""구속 필요성 인정 어려워""","※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
339,2022/08/17,지구촌을 복음으로 밝히는 선교의 '횃불',"영상편집 / 김다솔] ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
340,2022/08/18,"'5번째 음주운전' 정수근 전 선수, 1심서 실형…법정구속","159%로 만취 상태였다. ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
341,2022/08/18,"KGC인삼공사 ""정관장과 함께라면, 즐거운 Holiday’ 프로모션""",카카오·네이버페이 결제 혜택도 만나볼 수 있다. 카카오/네이버페이로 25만·50만원 이상 결제 시 각각 1만·2만원의 청구할인 혜택을 받아볼 수 있다. KB카드와 롯데카드 결제 시에도 동일한 혜택을 누릴 수 있다....
342,2022/08/18,[열린마당] 플랫폼 불합리한 규제… 소비자만 피해,"주진열 부산대 법학전문대학원 교수 그런데 최근 우리나라에서 EU의 디지털시장법을 본떠 네이버, 카카오... 네이버, 카카오, 쿠팡, 아마존과 연합한 11번가, 인터파크, 신세계, 롯데, 마켓컬리 등 일일이 열거하기도..."
343,2022/08/18,[PRESS] 인공지능 시인의 물음 - 연극 '파포스',작년 11월 미디어아트그룹 슬릿스코프와 AI 전문기업 카카오브레인이 공동개발한 시아는 한국어를 익힌 다음 한국 근현대시 1만 2천여 편을 학습해 시를 쓰는 ‘인공지능 시인’으로 거듭났다. 리멘워커는 그렇게 모인...
344,2022/08/18,카카오 “카카오모빌리티 매각 추진 중단”,“사회적책임 실천·혁신 추구 모빌리티 노사 상생안 존중·지원” 카카오가 자회사인 카카오모빌리티의 매각 추진을 중단하기로 했다. 카카오는 카카오모빌리티의 지분 중 일부를 사모펀드인 MBK파트너스에 매각해 1대...
345,2022/08/18,"금융위 ""전금법 개정 후에도 소비자 간편송금 기능 사용 가능""","이날 한 매체가 개정안이 통과될 경우 '카톡 송금하기'와 같은 간편 송금이 금지될 수 있다고 보도한 영향으로 카카오페이 주가는 전 거래일보다 6% 넘게 급락했다. 이에 대해 금융위는 ""전금법 개정안은 최근 새롭게..."
346,2022/08/18,[Opinion] 사랑을 남겨두기로 했습니다 [도서/문학],"어느 날 엄마의 카카오톡 프로필 사진을 보니, 무지개를 담고 있는 나와 동생의 뒷모습이었다. 부모님과 떨어져 지내고 있는 난 많아야 1년에 4번 정도 고향을 방문한다. 앞으로 취업을 하고 내 삶을 더더 꾸린다면, 그..."
347,2022/08/18,"와이즈넛, 'AI 학습용 데이터 구축사업' 2년 연속 선정","해당 사업은 AI 통합 플랫폼 'AI 허브'에 공개된 있는 카카오톡 일상 대화 중심의 한국어 SNS 데이터 약 180만 건과, 각종 SNS 데이터가 포함된 주제별 텍스트 일상 대화 데이터 약 10만 건을 포함해 총 190만 건의 한국어..."
348,2022/08/18,카카오 “상생안 존중”… 카카오모빌리티 지분 안 판다,카카오가 자회사인 카카오모빌리티 지분 매각 추진을 중단한다고 밝혔다. 지난 두 달간 매각을 둘러싼 안팎의 갈등이 심화한 데다 무리한 매각 추진으로 기업 가치를 제대로 평가받지 못할 수 있다는 우려도 작용한...
349,2022/08/18,"윤선생, 2022년 하반기 ‘윤선생 영어 학력평가’ 시행","접수가 완료되면 카카오톡 알림톡으로 수험번호와 링크가 전송되며 9월 1일부터 7일까지 원하는 시간대에 PC 또는 모바일로 접속, 시험을 치르면 된다. 응시자 전원에게는 9월 19일부터 온라인 성적 분석표가 배부된다...."
350,2022/08/18,"""여가부 폐지 위해 장관 됐나""…""네"", 축사했던 '성평등'사업도 폐지","※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
351,2022/08/18,"더핑크퐁컴퍼니, 제2회 ‘구글 포 코리아(Google for Korea)’ 참여",유튜브 최고 비즈니스 책임자 등 구글 및 유튜브의 글로벌 임원들을 비롯해 ▲박윤규 과학기술정보통신부 제2차관 ▲이진수 카카오엔터테인먼트 대표 ▲정혜순 삼성전자 상무 등 국내외 주요 인사들이 참여했다.
352,2022/08/18,"KT, 초등 교육 플랫폼 ‘크루디’ 론칭… 에듀테크 강화",서비스 주요 기능은 ▲실시간 수업 및 예·복습 ▲AI 학습 모니터링 ▲AI 기반 매칭·추천 ▲맞춤 피드백 ▲실시간 첨삭 및 퀴즈&amp;테스트 ▲리워드(활동 스티커) 제공 ▲학부모 실시간 카카오톡 알림서비스 등으로...
353,2022/08/18,국내 스마트폰 ‘e심’ 내달 서비스 개시,"가능해지고, 카카오톡 계정도 2개로 쓸 수 있다. 18일 이동통신사, 과학기술정보통신부 등의 조언을 받아... 스마트폰 운영체제(OS)에 따라 카카오톡 계정도 2개 사용할 수 있다. 삼성전자 스마트폰은 ‘듀얼메신저’..."
354,2022/08/18,"류삼영 ""이상민 쿠데타 발언 적반하장…윤희근 이중인격""","※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
355,2022/08/18,'무죄 판결' 인노회 이적단체라는 김순호…홀로 대공요원 특채,"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
356,2022/08/18,"“삶의 의미 잃어”…바람 잘 날 없는 '마약 수감' 황하나, 뜻밖의 근황 공개...","상담전화 ☎1393, 정신건강 상담전화 ☎1577-0199, 희망의 전화 ☎129, 생명의 전화 ☎1588-9191, 청소년 전화 ☎1388, 청소년 모바일 상담 ‘다 들어줄 개’ 어플, 카카오톡 등에서 24시간 전문가의 상담을 받을 수 있습니다."
357,2022/08/18,"오비맥주 필굿, 한정판 '굿잡 에디션' 패키지 선봬",굿잡 해피니스 캘린더는 오비맥주의 공식 온라인 굿즈몰 '치얼스앤굿즈'와 카카오톡 선물하기에서 구매할 수 있다. 필굿이 작년 MZ세대를 겨냥해 벌인 '굿이라도 해야 하나 싶을 때 필굿' 캠페인은 올해 세계적 권위의...
358,2022/08/18,오후 9시까지 전국 13만 명대 확진…전날 대비 3만 6천여 명↓,"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
359,2022/08/18,"내가 보낸 메시지, 서버도 모르게…‘열쇠값’ 꽁꽁 숨겨라[정은진의 기술을 ...","페이스북·카카오톡 메시지, 구글·네이버·다음 메일, 트위터·인스타그램 포스팅 모두 서버에 저장 미국... ■다국가 서비스는 ‘적법’의 기준이 모호 페이스북이나 카카오톡 같은 메신저에서 주고받은 메시지뿐만..."
360,2022/08/19,서울지하철 승강기 안전위해 ‘또타 가디언즈’ 나섰다...전문가들 재능기부로...,"현재 공단의 서울지역본부 직원 97명으로 구성된 ‘또타 가디언즈’는 평소 서울 지하철을 이용하면서 에스컬레이터와 엘리베이터, 무빙워크의 고장 전조 증상 등을 발견할 경우 카카오톡 채널을 활용해 신속하게 공사에..."
361,2022/08/19,"카카오 그라운드 X, 클레이튼 게임즈와 블록체인 생태계 확장 나선다",그라운드 X의 '클립'과 연동해 각종 서비스 지원 김종형 기자 jhkim911@ajunews.com 카카오 블록체인 계열사인 그라운드X와 클레이튼 게임 플랫폼 클레이튼 게임즈.[사진=카카오] [이코노믹데일리] 카카오가 자체...
362,2022/08/19,"尹, 국회의장단에 ""민생 위해 밤낮 가리지 않고 뛰어야""","※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
363,2022/08/19,"[마감] 카카오뱅크, 국민은행 블록딜에 최저가 추락...세종텔레콤 '상한가'",카카오뱅크(-8.17%)는 국민은행의 보유 지분 블록딜(시간 외 대량매매) 소식에 급락했다. 장 초반 2만7150원까지 떨어지면서 작년 8월 상장 이후 최저가로 추락했다. 국민은행은 전날 자사가 보유한 카카오뱅크...
364,2022/08/19,"[공매도 TOP 10 종목] 코스피, 카카오뱅크 공매도 1위…대한전선-LG디스플레이...",뉴시스 그래픽 코스피 시장에서 19일 공매도 거래량에서 1위를 차지한 것은 카카오뱅크로 나타났다. 한국거래소에 따르면 카카오뱅크의 19일 공매도 수량은 93만664주로 나타났다. 카카오뱅크는 전날 3위에서...
365,2022/08/19,"코스닥, 기관과 외인 매도에 하락 마감…HLB 상승 VS 엘앤에프, 천보, 에코프...","31%)를 제외하고 하락 마감했다. 엘앤에프(-5.33%), 천보(-4.51%), 에코프로(-4.46%), 카카오게임즈(-3.15%), 에코프로비엠(-3.14%), 알테오젠(-2.58%), 셀트리온제약(-1.44%), 셀트리온헬스케어(-0.93%) 등이 하락 마감했다."
366,2022/08/19,"코스피, 기관과 외인 매도에 하락 마감…현대차, SK하이닉스 상승 VS 카카오,...","73%)를 제외하고 하락 마감했다. 카카오(-3.16%), LG화학(-1.69%), LG에너지솔루션(-1.11%), 삼성전자우(-1.06%), 삼성전자(-0.98%), 삼성SDI(-0.96%), 삼성바이오로직스(-0.8%), NAVER(-0.8%) 등이 하락 마감했다."
367,2022/08/19,소셜미디어는 인생의 낭비일까요? 外[새책],"좀모기과는 카카오꽃의 유일한 수분자로, 모기가 없으면 우리는 초콜릿을 먹을 수 없다. 독일의 여성 생물학자와 경제학자가 함께 썼다. 경제적 이유 때문에라도 생물 다양성은 보존돼야 한다고 강조한다. 프라우케..."
368,2022/08/19,"경주시, 공식 캐릭터 ‘금이관이’ 이모티콘 무료배포",캐릭터인 '금이관이'의 카카오톡 이모티콘을 무료로 배포한다고 밝혔다.모든 국민을 대상으로 다음 달 5일부터 4주간 선착순 3만 명에게 이모티콘을 제공할 예정이다.카카오톡에서 '경주시알림톡'을 추가해야 하며...
369,2022/08/19,"신세계까사, 보상판매 연계 ‘까사미아 헤리티지’ 캠페인 진행","참여는 9월 12일까지 ‘굳닷컴’의 이벤트 페이지 또는 까사미아 회원가입 고객에게 발송되는 MMS, 카카오톡 플러스친구 메시지의 ‘까사미아 헤리티지’ 응모 링크를 통해 가능하다. 참여한 모든 고객에게는 이벤트..."
370,2022/08/19,"조폐공사, 고구려 벽화 사신도 카드형 골드 4종 출시","구입은 조폐공사 쇼핑몰, 현대H몰, 더현대닷컴, GS샵, 풍산화동양행, 롯데온 및 카카오톡 선물하기에서 가능하다.한국조폐공사 사장은 금 소재의 단순 투자가치를 넘어 대한민국의 문화와 압인 기술을 결합해 높은 소장..."
371,2022/08/19,"도산아카데미와 금융 콘텐츠 기업 메이크잇, 양해각서 체결","리더십 포럼은 반기문 전 유엔사무총장과 김동연 전 경제부총리, 김병연 서울대 통일평화연구원 원장 등 저명한 석학을 비롯해 안진혁 전 카카오 부사장, 강정수 전 청와대 디지털소통센터장 등 IT 분야 전문가들을..."
